id,deal_id,due_date,amount,payment_type,is_paid
1165,194,2024-03-22,149550.67,installment,False
1166,194,2024-06-20,190524.46,installment,False
1167,194,2024-09-18,159885.81,installment,False
1168,194,2024-12-17,82241.06,installment,False
1169,194,2025-06-15,106236.63,handover,False
1170,195,2023-06-13,626012.16,booking,False
1171,195,2024-03-09,89339.61,installment,False
1172,195,2024-06-07,139261.69,installment,False
1173,195,2024-09-05,57713.87,installment,False
1174,195,2024-12-04,124454.94,installment,False
1175,195,2025-06-02,219368.57,handover,False
1176,196,2022-04-06,40984.85,booking,False
1177,196,2023-01-01,100136.58,installment,False
1178,196,2023-04-01,165636.83,installment,False
1179,196,2023-06-30,65989.74,installment,False
1180,196,2023-09-28,61270.67,installment,False
1181,196,2024-03-26,245637.75,handover,False
1182,197,2023-11-22,127381.74,booking,False
1183,197,2024-08-18,124323.7,installment,False
1184,197,2024-11-16,153260.36,installment,False
1185,197,2025-02-14,115224.1,installment,False
1186,197,2025-05-15,86960.3,installment,False
1187,197,2025-11-11,263820.46,handover,False
1188,198,2021-08-31,129049.86,booking,False
1189,198,2022-05-28,169912.38,installment,False
1190,198,2022-08-26,154204.47,installment,False
1191,198,2022-11-24,90821.77,installment,False
1192,198,2023-02-22,138534.6,installment,False
1193,198,2023-08-21,172194.78,handover,False
1194,199,2023-04-20,281445.99,booking,False
1195,199,2024-01-15,63737.31,installment,False
1196,199,2024-04-14,187597.04,installment,False
1197,199,2024-07-13,70522.79,installment,False
1198,199,2024-10-11,192535.6,installment,False
1199,199,2025-04-09,189201.15,handover,False
1200,200,2022-04-19,437867.93,booking,False
1201,200,2023-01-14,77769.94,installment,False
1202,200,2023-04-14,131285.14,installment,False
1203,200,2023-07-13,180941.88,installment,False
1204,200,2023-10-11,159833.73,installment,False
1205,200,2024-04-08,261312.23,handover,False
1206,201,2022-07-13,125656.55,booking,False
1207,201,2023-04-09,148817.51,installment,False
1208,201,2023-07-08,153841.48,installment,False
1209,201,2023-10-06,177379.35,installment,False
1210,201,2024-01-04,87450.2,installment,False
1211,201,2024-07-02,197884.99,handover,False
1212,202,2021-11-20,23781.44,booking,False
1213,202,2022-08-17,83181.42,installment,False
1214,202,2022-11-15,198150.2,installment,False
1215,202,2023-02-13,191608.9,installment,False
1216,202,2023-05-14,55914.02,installment,False
1217,202,2023-11-10,241115.03,handover,False
1218,203,2022-04-04,177840.34,booking,False
1219,203,2022-12-30,188787.25,installment,False
1220,203,2023-03-30,77086.3,installment,False
1221,203,2023-06-28,135191.78,installment,False
1222,203,2023-09-26,187323.24,installment,False
1223,203,2024-03-24,106789.2,handover,False
1224,204,2023-10-05,1076522.59,booking,False
1225,204,2024-07-01,154613.04,installment,False
1226,204,2024-09-29,94602.35,installment,False
1227,204,2024-12-28,188659.43,installment,False
1228,204,2025-03-28,195658.74,installment,False
1229,204,2025-09-24,288853.3,handover,False
1230,205,2022-09-20,607111.41,booking,False
1231,205,2023-06-17,121132.13,installment,False
1232,205,2023-09-15,179306.4,installment,False
1233,205,2023-12-14,176682.41,installment,False
1234,205,2024-03-13,97865.07,installment,False
1235,205,2024-09-09,265783.09,handover,False
1236,206,2021-07-19,870364.29,booking,False
1237,206,2022-04-15,55551.15,installment,False
1238,206,2022-07-14,139440.48,installment,False
1239,206,2022-10-12,84501.33,installment,False
1240,206,2023-01-10,68085.03,installment,False
1241,206,2023-07-09,115390.64,handover,False
1242,207,2022-09-25,4078009.48,booking,False
1243,207,2023-06-22,154443.32,installment,False
1244,207,2023-09-20,100981.24,installment,False
1245,207,2023-12-19,158715.02,installment,False
1246,207,2024-03-18,59803.45,installment,False
1247,207,2024-09-14,163058.07,handover,False
1248,208,2021-12-09,2379632.32,booking,False
1249,208,2022-09-05,130923.69,installment,False
1250,208,2022-12-04,168608.47,installment,False
1251,208,2023-03-04,97812.88,installment,False
1252,208,2023-06-02,143883.71,installment,False
1253,208,2023-11-29,277195.55,handover,False
1254,209,2021-08-15,539358.49,booking,False
1255,209,2022-05-12,142379.48,installment,False
1256,209,2022-08-10,84943.92,installment,False
1257,209,2022-11-08,53660.12,installment,False
1258,209,2023-02-06,180514.83,installment,False
1259,209,2023-08-05,104253.88,handover,False
1260,210,2024-02-26,917021.12,booking,False
1261,210,2024-11-22,181205.25,installment,False
1262,210,2025-02-20,129340.57,installment,False
1263,210,2025-05-21,190860.15,installment,False
1264,210,2025-08-19,169817.49,installment,False
1265,210,2026-02-15,299586.82,handover,False
1266,211,2022-12-08,4025079.84,booking,False
1267,211,2023-09-04,102606.77,installment,False
1268,211,2023-12-03,165078.24,installment,False
1269,211,2024-03-02,110289.64,installment,False
1270,211,2024-05-31,121981.34,installment,False
1271,211,2024-11-27,225501.09,handover,False
1272,212,2022-11-17,146359.17,booking,False
1273,212,2023-08-14,181051.57,installment,False
1274,212,2023-11-12,197612.52,installment,False
1275,212,2024-02-10,165241.01,installment,False
1276,212,2024-05-10,112665.02,installment,False
1277,212,2024-11-06,184271.4,handover,False
1278,213,2023-05-21,99802.23,booking,False
1279,213,2024-02-15,160637.35,installment,False
1280,213,2024-05-15,85816.57,installment,False
1281,213,2024-08-13,66571.12,installment,False
1282,213,2024-11-11,103193.32,installment,False
1283,213,2025-05-10,157447.8,handover,False
1284,214,2021-08-19,297820.25,booking,False
1285,214,2022-05-16,94446.22,installment,False
1286,214,2022-08-14,85041.16,installment,False
1287,214,2022-11-12,56313.98,installment,False
1288,214,2023-02-10,52681.09,installment,False
1289,214,2023-08-09,297544.48,handover,False
1290,215,2023-02-10,144993.98,booking,False
1291,215,2023-11-07,114165.97,installment,False
1292,215,2024-02-05,107649.0,installment,False
1293,215,2024-05-05,151947.09,installment,False
1294,215,2024-08-03,82738.08,installment,False
1295,215,2025-01-30,289992.24,handover,False
1296,216,2022-03-22,303592.96,booking,False
1297,216,2022-12-17,167951.75,installment,False
1298,216,2023-03-17,63411.65,installment,False
1299,216,2023-06-15,112637.12,installment,False
1300,216,2023-09-13,181867.75,installment,False
1301,216,2024-03-11,288946.4,handover,False
1302,217,2022-10-23,140854.06,booking,False
1303,217,2023-07-20,120110.23,installment,False
1304,217,2023-10-18,142011.71,installment,False
1305,217,2024-01-16,75055.09,installment,False
1306,217,2024-04-15,198675.29,installment,False
1307,217,2024-10-12,146334.34,handover,False
1308,218,2023-02-03,95206.82,booking,False
1309,218,2023-10-31,191409.77,installment,False
1310,218,2024-01-29,147447.0,installment,False
1311,218,2024-04-28,141160.52,installment,False
1312,218,2024-07-27,126903.28,installment,False
1313,218,2025-01-23,146133.96,handover,False
1314,219,2024-04-05,955343.84,booking,False
1315,219,2024-12-31,76479.2,installment,False
1316,219,2025-03-31,83072.93,installment,False
1317,219,2025-06-29,77965.74,installment,False
1318,219,2025-09-27,166937.67,installment,False
1319,219,2026-03-26,170025.05,handover,False
1320,220,2022-12-15,219314.14,booking,False
1321,220,2023-09-11,58676.4,installment,False
1322,220,2023-12-10,195365.39,installment,False
1323,220,2024-03-09,182567.88,installment,False
1324,220,2024-06-07,189162.84,installment,False
1325,220,2024-12-04,298981.56,handover,False
1326,221,2021-12-23,26228.12,booking,False
1327,221,2022-09-19,76084.29,installment,False
1328,221,2022-12-18,109436.3,installment,False
1329,221,2023-03-18,163735.77,installment,False
1330,221,2023-06-16,154403.09,installment,False
1331,221,2023-12-13,130779.18,handover,False
1332,222,2023-09-05,115526.36,booking,False
1333,222,2024-06-01,172374.97,installment,False
1334,222,2024-08-30,83666.09,installment,False
1335,222,2024-11-28,83572.64,installment,False
1336,222,2025-02-26,130546.16,installment,False
1337,222,2025-08-25,218587.99,handover,False
1338,223,2022-01-09,871287.0,booking,False
1339,223,2022-10-06,137012.93,installment,False
1340,223,2023-01-04,63723.03,installment,False
1341,223,2023-04-04,181619.13,installment,False
1342,223,2023-07-03,89840.01,installment,False
1343,223,2023-12-30,125902.98,handover,False
1344,224,2023-06-15,878231.17,booking,False
1345,224,2024-03-11,183312.21,installment,False
1346,224,2024-06-09,193347.72,installment,False
1347,224,2024-09-07,179319.14,installment,False
1348,224,2024-12-06,171427.41,installment,False
1349,224,2025-06-04,231048.4,handover,False
1350,225,2023-03-21,587487.58,booking,False
1351,225,2023-12-16,132628.61,installment,False
1352,225,2024-03-15,63048.01,installment,False
1353,225,2024-06-13,111267.98,installment,False
1354,225,2024-09-11,105903.28,installment,False
1355,225,2025-03-10,151950.76,handover,False
1356,226,2022-12-20,101664.42,booking,False
1357,226,2023-09-16,158513.02,installment,False
1358,226,2023-12-15,124381.36,installment,False
1359,226,2024-03-14,62156.93,installment,False
1360,226,2024-06-12,83027.48,installment,False
1361,226,2024-12-09,236651.75,handover,False
1362,227,2022-10-28,183359.24,booking,False
1363,227,2023-07-25,61419.63,installment,False
1364,227,2023-10-23,177681.04,installment,False
1365,227,2024-01-21,124271.98,installment,False
1366,227,2024-04-20,122087.99,installment,False
1367,227,2024-10-17,218481.56,handover,False
1368,228,2022-08-18,96543.26,booking,False
1369,228,2023-05-15,173702.14,installment,False
1370,228,2023-08-13,102171.38,installment,False
1371,228,2023-11-11,151702.42,installment,False
1372,228,2024-02-09,134859.79,installment,False
1373,228,2024-08-07,153405.65,handover,False
1374,229,2023-02-22,66756.39,booking,False
1375,229,2023-11-19,181794.5,installment,False
1376,229,2024-02-17,169613.9,installment,False
1377,229,2024-05-17,148767.78,installment,False
1378,229,2024-08-15,177587.26,installment,False
1379,229,2025-02-11,273458.84,handover,False
1380,230,2022-10-24,37051.57,booking,False
1381,230,2023-07-21,156254.45,installment,False
1382,230,2023-10-19,175552.0,installment,False
1383,230,2024-01-17,154620.72,installment,False
1384,230,2024-04-16,152021.12,installment,False
1385,230,2024-10-13,223722.28,handover,False
1386,231,2023-05-18,143295.16,booking,False
1387,231,2024-02-12,162907.5,installment,False
1388,231,2024-05-12,73790.77,installment,False
1389,231,2024-08-10,182130.61,installment,False
1390,231,2024-11-08,180776.53,installment,False
1391,231,2025-05-07,105849.46,handover,False
1392,232,2022-02-23,731086.27,booking,False
1393,232,2022-11-20,173872.51,installment,False
1394,232,2023-02-18,69330.48,installment,False
1395,232,2023-05-19,100267.83,installment,False
1396,232,2023-08-17,161526.24,installment,False
1397,232,2024-02-13,132151.98,handover,False
1398,233,2022-01-23,39285.6,booking,False
1399,233,2022-10-20,172695.05,installment,False
1400,233,2023-01-18,174820.13,installment,False
1401,233,2023-04-18,126120.16,installment,False
1402,233,2023-07-17,50957.88,installment,False
1403,233,2024-01-13,157407.63,handover,False
1404,234,2023-06-11,2532585.43,booking,False
1405,234,2024-03-07,142539.04,installment,False
1406,234,2024-06-05,197177.93,installment,False
1407,234,2024-09-03,144772.03,installment,False
1408,234,2024-12-02,88970.54,installment,False
1409,234,2025-05-31,226801.14,handover,False
1410,235,2021-09-19,433802.16,booking,False
1411,235,2022-06-16,130997.81,installment,False
1412,235,2022-09-14,166976.81,installment,False
1413,235,2022-12-13,66047.1,installment,False
1414,235,2023-03-13,164154.19,installment,False
1415,235,2023-09-09,208253.32,handover,False
1416,236,2023-07-04,49205.07,booking,False
1417,236,2024-03-30,194448.8,installment,False
1418,236,2024-06-28,101280.82,installment,False
1419,236,2024-09-26,144893.28,installment,False
1420,236,2024-12-25,189804.22,installment,False
1421,236,2025-06-23,120501.95,handover,False
1422,237,2023-12-13,210678.73,booking,False
1423,237,2024-09-08,190584.27,installment,False
1424,237,2024-12-07,153182.86,installment,False
1425,237,2025-03-07,60175.56,installment,False
1426,237,2025-06-05,95144.54,installment,False
1427,237,2025-12-02,241634.42,handover,False
1428,238,2024-01-10,51641.69,booking,False
1429,238,2024-10-06,60102.59,installment,False
1430,238,2025-01-04,137325.57,installment,False
1431,238,2025-04-04,101882.46,installment,False
1432,238,2025-07-03,143137.33,installment,False
1433,238,2025-12-30,109148.41,handover,False
1434,239,2022-08-07,404058.2,booking,False
1435,239,2023-05-04,180730.52,installment,False
1436,239,2023-08-02,196023.35,installment,False
1437,239,2023-10-31,195331.68,installment,False
1438,239,2024-01-29,162447.77,installment,False
1439,239,2024-07-27,126017.25,handover,False
1440,240,2023-04-03,214068.25,booking,False
1441,240,2023-12-29,163739.48,installment,False
1442,240,2024-03-28,53688.04,installment,False
1443,240,2024-06-26,53318.53,installment,False
1444,240,2024-09-24,98541.53,installment,False
1445,240,2025-03-23,197728.64,handover,False
1446,241,2023-02-24,117408.55,booking,False
1447,241,2023-11-21,165561.11,installment,False
1448,241,2024-02-19,152494.31,installment,False
1449,241,2024-05-19,116885.41,installment,False
1450,241,2024-08-17,91044.0,installment,False
1451,241,2025-02-13,299424.9,handover,False
1452,242,2022-08-18,128708.11,booking,False
1453,242,2023-05-15,113927.2,installment,False
1454,242,2023-08-13,117708.05,installment,False
1455,242,2023-11-11,74543.57,installment,False
1456,242,2024-02-09,169221.43,installment,False
1457,242,2024-08-07,238736.45,handover,False
1458,243,2024-03-11,190906.23,booking,False
1459,243,2024-12-06,83115.44,installment,False
1460,243,2025-03-06,62357.16,installment,False
1461,243,2025-06-04,152074.9,installment,False
1462,243,2025-09-02,148176.68,installment,False
1463,243,2026-03-01,154651.91,handover,False
1464,244,2023-06-28,129811.83,booking,False
1465,244,2024-03-24,192629.53,installment,False
1466,244,2024-06-22,72658.68,installment,False
1467,244,2024-09-20,114850.22,installment,False
1468,244,2024-12-19,191542.39,installment,False
1469,244,2025-06-17,183945.46,handover,False
1470,245,2022-05-27,391819.27,booking,False
1471,245,2023-02-21,145778.89,installment,False
1472,245,2023-05-22,109639.16,installment,False
1473,245,2023-08-20,91132.28,installment,False
1474,245,2023-11-18,197596.65,installment,False
1475,245,2024-05-16,181866.8,handover,False
1476,246,2023-03-22,917367.24,booking,False
1477,246,2023-12-17,184114.88,installment,False
1478,246,2024-03-16,84493.19,installment,False
1479,246,2024-06-14,81965.71,installment,False
1480,246,2024-09-12,54670.11,installment,False
1481,246,2025-03-11,230333.37,handover,False
1482,247,2022-11-05,337294.44,booking,False
1483,247,2023-08-02,105278.95,installment,False
1484,247,2023-10-31,179653.74,installment,False
1485,247,2024-01-29,120981.49,installment,False
1486,247,2024-04-28,195229.01,installment,False
1487,247,2024-10-25,137105.1,handover,False
1488,248,2022-01-20,167316.5,booking,False
1489,248,2022-10-17,180293.48,installment,False
1490,248,2023-01-15,166489.53,installment,False
1491,248,2023-04-15,165638.28,installment,False
1492,248,2023-07-14,176717.48,installment,False
1493,248,2024-01-10,252204.8,handover,False
1494,249,2021-08-24,2150404.83,booking,False
1495,249,2022-05-21,143933.05,installment,False
1496,249,2022-08-19,69686.73,installment,False
1497,249,2022-11-17,54878.93,installment,False
1498,249,2023-02-15,188127.18,installment,False
1499,249,2023-08-14,223330.06,handover,False
1500,250,2022-09-29,71889.7,booking,False
1501,250,2023-06-26,169480.59,installment,False
1502,250,2023-09-24,122228.35,installment,False
1503,250,2023-12-23,67596.23,installment,False
1504,250,2024-03-22,68777.87,installment,False
1505,250,2024-09-18,237113.06,handover,False
1506,251,2023-12-24,226667.73,booking,False
1507,251,2024-09-19,114545.88,installment,False
1508,251,2024-12-18,80078.71,installment,False
1509,251,2025-03-18,123739.18,installment,False
1510,251,2025-06-16,59631.34,installment,False
1511,251,2025-12-13,216394.28,handover,False
1512,252,2023-05-27,390961.29,booking,False
1513,252,2024-02-21,90349.01,installment,False
1514,252,2024-05-21,169633.87,installment,False
1515,252,2024-08-19,96554.29,installment,False
1516,252,2024-11-17,118283.02,installment,False
1517,252,2025-05-16,102324.11,handover,False
1518,253,2023-07-17,101586.76,booking,False
1519,253,2024-04-12,60867.03,installment,False
1520,253,2024-07-11,108874.03,installment,False
1521,253,2024-10-09,121990.83,installment,False
1522,253,2025-01-07,140003.08,installment,False
1523,253,2025-07-06,158332.52,handover,False
1524,254,2022-09-19,220369.59,booking,False
1525,254,2023-06-16,154247.28,installment,False
1526,254,2023-09-14,179018.36,installment,False
1527,254,2023-12-13,166977.65,installment,False
1528,254,2024-03-12,55942.82,installment,False
1529,254,2024-09-08,196101.39,handover,False
1530,255,2023-06-13,226881.28,booking,False
1531,255,2024-03-09,65739.53,installment,False
1532,255,2024-06-07,86306.75,installment,False
1533,255,2024-09-05,197999.39,installment,False
1534,255,2024-12-04,71374.33,installment,False
1535,255,2025-06-02,199777.63,handover,False
1536,256,2023-05-27,429818.55,booking,False
1537,256,2024-02-21,142723.36,installment,False
1538,256,2024-05-21,155369.75,installment,False
1539,256,2024-08-19,133947.3,installment,False
1540,256,2024-11-17,51465.63,installment,False
1541,256,2025-05-16,165292.26,handover,False
1542,257,2021-11-14,983833.32,booking,False
1543,257,2022-08-11,127656.75,installment,False
1544,257,2022-11-09,63179.97,installment,False
1545,257,2023-02-07,102594.04,installment,False
1546,257,2023-05-08,54980.47,installment,False
1547,257,2023-11-04,115715.7,handover,False
1548,258,2023-05-13,219115.84,booking,False
1549,258,2024-02-07,109538.49,installment,False
1550,258,2024-05-07,69907.36,installment,False
1551,258,2024-08-05,135131.13,installment,False
1552,258,2024-11-03,153419.75,installment,False
1553,258,2025-05-02,260117.34,handover,False
1554,259,2023-05-22,74363.81,booking,False
1555,259,2024-02-16,80022.54,installment,False
1556,259,2024-05-16,75122.39,installment,False
1557,259,2024-08-14,65685.18,installment,False
1558,259,2024-11-12,145464.54,installment,False
1559,259,2025-05-11,241295.15,handover,False
1560,260,2023-09-01,10941.31,booking,False
1561,260,2024-05-28,54737.92,installment,False
1562,260,2024-08-26,190431.84,installment,False
1563,260,2024-11-24,57795.69,installment,False
1564,260,2025-02-22,131194.45,installment,False
1565,260,2025-08-21,241812.1,handover,False
1566,261,2022-08-26,712908.48,booking,False
1567,261,2023-05-23,180645.37,installment,False
1568,261,2023-08-21,157113.04,installment,False
1569,261,2023-11-19,170259.21,installment,False
1570,261,2024-02-17,100917.53,installment,False
1571,261,2024-08-15,262965.02,handover,False
1572,262,2023-05-08,667826.02,booking,False
1573,262,2024-02-02,62017.23,installment,False
1574,262,2024-05-02,184222.5,installment,False
1575,262,2024-07-31,132138.86,installment,False
1576,262,2024-10-29,172594.67,installment,False
1577,262,2025-04-27,190463.66,handover,False
1578,263,2022-11-17,340770.26,booking,False
1579,263,2023-08-14,146536.65,installment,False
1580,263,2023-11-12,128960.4,installment,False
1581,263,2024-02-10,159738.43,installment,False
1582,263,2024-05-10,62244.5,installment,False
1583,263,2024-11-06,112070.42,handover,False
1584,264,2022-09-13,64483.92,booking,False
1585,264,2023-06-10,87065.49,installment,False
1586,264,2023-09-08,73931.7,installment,False
1587,264,2023-12-07,180767.53,installment,False
1588,264,2024-03-06,82882.1,installment,False
1589,264,2024-09-02,295173.05,handover,False
1590,265,2022-08-02,1188132.3,booking,False
1591,265,2023-04-29,100534.37,installment,False
1592,265,2023-07-28,77317.69,installment,False
1593,265,2023-10-26,168454.78,installment,False
1594,265,2024-01-24,148806.17,installment,False
1595,265,2024-07-22,199639.14,handover,False
1596,266,2023-01-04,963207.22,booking,False
1597,266,2023-10-01,133304.53,installment,False
1598,266,2023-12-30,157880.27,installment,False
1599,266,2024-03-29,84268.21,installment,False
1600,266,2024-06-27,199450.09,installment,False
1601,266,2024-12-24,294958.63,handover,False
1602,267,2024-02-12,249633.15,booking,False
1603,267,2024-11-08,147548.85,installment,False
1604,267,2025-02-06,79931.37,installment,False
1605,267,2025-05-07,152034.24,installment,False
1606,267,2025-08-05,60829.76,installment,False
1607,267,2026-02-01,106130.5,handover,False
1608,268,2022-08-29,242936.53,booking,False
1609,268,2023-05-26,88652.43,installment,False
1610,268,2023-08-24,119393.44,installment,False
1611,268,2023-11-22,180240.88,installment,False
1612,268,2024-02-20,159075.36,installment,False
1613,268,2024-08-18,248541.3,handover,False
1614,269,2022-07-10,382118.74,booking,False
1615,269,2023-04-06,113824.0,installment,False
1616,269,2023-07-05,101890.25,installment,False
1617,269,2023-10-03,105655.81,installment,False
1618,269,2024-01-01,198147.43,installment,False
1619,269,2024-06-29,108021.84,handover,False
1620,270,2022-04-29,160672.64,booking,False
1621,270,2023-01-24,180054.72,installment,False
1622,270,2023-04-24,136801.31,installment,False
1623,270,2023-07-23,115792.31,installment,False
1624,270,2023-10-21,158788.65,installment,False
1625,270,2024-04-18,197333.79,handover,False
1626,271,2022-09-23,87437.14,booking,False
1627,271,2023-06-20,181013.49,installment,False
1628,271,2023-09-18,185105.28,installment,False
1629,271,2023-12-17,113258.14,installment,False
1630,271,2024-03-16,91524.17,installment,False
1631,271,2024-09-12,218470.07,handover,False
1632,272,2023-03-23,44725.13,booking,False
1633,272,2023-12-18,186854.5,installment,False
1634,272,2024-03-17,81599.33,installment,False
1635,272,2024-06-15,143444.99,installment,False
1636,272,2024-09-13,144734.03,installment,False
1637,272,2025-03-12,246622.6,handover,False
1638,273,2022-06-04,368134.56,booking,False
1639,273,2023-03-01,69735.15,installment,False
1640,273,2023-05-30,157373.74,installment,False
1641,273,2023-08-28,186354.88,installment,False
1642,273,2023-11-26,76952.47,installment,False
1643,273,2024-05-24,147508.66,handover,False
1644,274,2022-10-05,127538.46,booking,False
1645,274,2023-07-02,195709.26,installment,False
1646,274,2023-09-30,77146.54,installment,False
1647,274,2023-12-29,178157.76,installment,False
1648,274,2024-03-28,123841.68,installment,False
1649,274,2024-09-24,149446.21,handover,False
1650,275,2022-02-13,324850.46,booking,False
1651,275,2022-11-10,180612.49,installment,False
1652,275,2023-02-08,116795.79,installment,False
1653,275,2023-05-09,127222.6,installment,False
1654,275,2023-08-07,103885.01,installment,False
1655,275,2024-02-03,218590.17,handover,False
1656,276,2022-11-06,210381.37,booking,False
1657,276,2023-08-03,74528.58,installment,False
1658,276,2023-11-01,108662.23,installment,False
1659,276,2024-01-30,195411.85,installment,False
1660,276,2024-04-29,88720.01,installment,False
1661,276,2024-10-26,231347.33,handover,False
1662,277,2021-12-30,364813.2,booking,False
1663,277,2022-09-26,98778.51,installment,False
1664,277,2022-12-25,166020.97,installment,False
1665,277,2023-03-25,69631.05,installment,False
1666,277,2023-06-23,195473.16,installment,False
1667,277,2023-12-20,190757.91,handover,False
1668,278,2021-10-04,129085.5,booking,False
1669,278,2022-07-01,85407.57,installment,False
1670,278,2022-09-29,61024.51,installment,False
1671,278,2022-12-28,75463.69,installment,False
1672,278,2023-03-28,127966.09,installment,False
1673,278,2023-09-24,167400.64,handover,False
1674,279,2023-12-19,200821.96,booking,False
1675,279,2024-09-14,174332.5,installment,False
1676,279,2024-12-13,114633.13,installment,False
1677,279,2025-03-13,87307.14,installment,False
1678,279,2025-06-11,142571.75,installment,False
1679,279,2025-12-08,241355.44,handover,False
1680,280,2024-04-18,192652.76,booking,False
1681,280,2025-01-13,75056.29,installment,False
1682,280,2025-04-13,75142.88,installment,False
1683,280,2025-07-12,55500.71,installment,False
1684,280,2025-10-10,160460.3,installment,False
1685,280,2026-04-08,232760.91,handover,False
1686,281,2023-06-18,143183.58,booking,False
1687,281,2024-03-14,121194.63,installment,False
1688,281,2024-06-12,176625.57,installment,False
1689,281,2024-09-10,170850.52,installment,False
1690,281,2024-12-09,137803.15,installment,False
1691,281,2025-06-07,273654.26,handover,False
1692,282,2022-03-07,1776260.73,booking,False
1693,282,2022-12-02,80876.18,installment,False
1694,282,2023-03-02,66787.94,installment,False
1695,282,2023-05-31,90462.44,installment,False
1696,282,2023-08-29,58563.03,installment,False
1697,282,2024-02-25,206233.91,handover,False
1698,283,2022-05-23,740562.56,booking,False
1699,283,2023-02-17,190490.85,installment,False
1700,283,2023-05-18,55901.53,installment,False
1701,283,2023-08-16,68316.49,installment,False
1702,283,2023-11-14,117829.85,installment,False
1703,283,2024-05-12,286775.0,handover,False
1704,284,2022-01-29,63187.14,booking,False
1705,284,2022-10-26,97423.42,installment,False
1706,284,2023-01-24,126085.22,installment,False
1707,284,2023-04-24,56235.93,installment,False
1708,284,2023-07-23,72251.48,installment,False
1709,284,2024-01-19,297326.02,handover,False
1710,285,2022-08-04,1825181.08,booking,False
1711,285,2023-05-01,194767.8,installment,False
1712,285,2023-07-30,50741.0,installment,False
1713,285,2023-10-28,192771.77,installment,False
1714,285,2024-01-26,145867.99,installment,False
1715,285,2024-07-24,273583.66,handover,False
1716,286,2022-03-17,511029.39,booking,False
1717,286,2022-12-12,118210.98,installment,False
1718,286,2023-03-12,127339.4,installment,False
1719,286,2023-06-10,123326.99,installment,False
1720,286,2023-09-08,150029.64,installment,False
1721,286,2024-03-06,127930.25,handover,False
1722,287,2021-09-22,252037.29,booking,False
1723,287,2022-06-19,54496.04,installment,False
1724,287,2022-09-17,96189.49,installment,False
1725,287,2022-12-16,155702.11,installment,False
1726,287,2023-03-16,80278.02,installment,False
1727,287,2023-09-12,234686.49,handover,False
1728,288,2023-09-07,485305.11,booking,False
1729,288,2024-06-03,195486.81,installment,False
1730,288,2024-09-01,64085.11,installment,False
1731,288,2024-11-30,150890.32,installment,False
1732,288,2025-02-28,116562.53,installment,False
1733,288,2025-08-27,273628.45,handover,False
1734,289,2023-02-19,148817.44,booking,False
1735,289,2023-11-16,76572.47,installment,False
1736,289,2024-02-14,153893.89,installment,False
1737,289,2024-05-14,175717.29,installment,False
1738,289,2024-08-12,191692.13,installment,False
1739,289,2025-02-08,236649.61,handover,False
1740,290,2022-08-07,388449.98,booking,False
1741,290,2023-05-04,124576.21,installment,False
1742,290,2023-08-02,142677.09,installment,False
1743,290,2023-10-31,180335.75,installment,False
1744,290,2024-01-29,135591.46,installment,False
1745,290,2024-07-27,106077.41,handover,False
1746,291,2023-08-23,1944538.85,booking,False
1747,291,2024-05-19,189642.3,installment,False
1748,291,2024-08-17,153429.01,installment,False
1749,291,2024-11-15,151477.01,installment,False
1750,291,2025-02-13,82351.27,installment,False
1751,291,2025-08-12,231777.09,handover,False
1752,292,2022-12-08,124674.09,booking,False
1753,292,2023-09-04,109079.66,installment,False
1754,292,2023-12-03,147684.95,installment,False
1755,292,2024-03-02,65988.95,installment,False
1756,292,2024-05-31,148676.8,installment,False
1757,292,2024-11-27,299882.75,handover,False
1758,293,2021-07-15,115172.67,booking,False
1759,293,2022-04-11,57231.81,installment,False
1760,293,2022-07-10,196576.13,installment,False
1761,293,2022-10-08,111036.19,installment,False
1762,293,2023-01-06,180613.02,installment,False
1763,293,2023-07-05,256477.1,handover,False
1764,294,2022-09-18,188413.75,booking,False
1765,294,2023-06-15,135052.44,installment,False
1766,294,2023-09-13,160767.38,installment,False
1767,294,2023-12-12,181777.33,installment,False
1768,294,2024-03-11,110621.05,installment,False
1769,294,2024-09-07,165406.63,handover,False
1770,295,2023-01-06,229977.78,booking,False
1771,295,2023-10-03,150139.01,installment,False
1772,295,2024-01-01,171176.89,installment,False
1773,295,2024-03-31,164342.77,installment,False
1774,295,2024-06-29,169672.05,installment,False
1775,295,2024-12-26,187116.66,handover,False
1776,296,2022-12-22,12955.72,booking,False
1777,296,2023-09-18,172675.13,installment,False
1778,296,2023-12-17,68031.36,installment,False
1779,296,2024-03-16,131673.36,installment,False
1780,296,2024-06-14,50863.8,installment,False
1781,296,2024-12-11,164917.17,handover,False
1782,297,2022-08-30,327415.16,booking,False
1783,297,2023-05-27,104969.23,installment,False
1784,297,2023-08-25,109425.9,installment,False
1785,297,2023-11-23,154320.08,installment,False
1786,297,2024-02-21,108283.72,installment,False
1787,297,2024-08-19,189738.72,handover,False
1788,298,2022-03-22,128431.35,booking,False
1789,298,2022-12-17,85631.62,installment,False
1790,298,2023-03-17,105987.77,installment,False
1791,298,2023-06-15,84090.44,installment,False
1792,298,2023-09-13,60979.39,installment,False
1793,298,2024-03-11,220689.72,handover,False
1794,299,2022-10-20,8179314.38,booking,False
1795,299,2023-07-17,150231.92,installment,False
1796,299,2023-10-15,142923.55,installment,False
1797,299,2024-01-13,119524.11,installment,False
1798,299,2024-04-12,106967.87,installment,False
